ASCII data file created with TiePie Multi Channel software. www.tiepie.com.
2017-03-10 14:09:24 104m





Relative time;HS4D-5(24422).Ch2;HS4D-5(24422).Ch3
s;V;V
31.9917;357.70751;1.578629
31.9918;352.96443;1.6370968
31.9919;348.41897;1.5947581
31.992;344.07115;1.5907258
31.9921;338.33992;1.608871
31.9922;333.00395;1.6209677
31.9923;327.66798;1.5725806
31.9924;321.93676;1.5705645
31.9925;316.99605;1.6008065
31.9926;311.06719;1.5806452
31.9927;305.5336;1.6048387
31.9928;303.35968;1.5342742
31.9929;302.96443;1.5423387
31.993;302.7668;1.5080645
31.9931;322.72727;1.3487903
31.9932;331.02767;1.3971774
31.9933;337.54941;1.4032258
31.9934;343.67589;1.421371
31.9935;350.19763;1.4455645
31.9936;356.32411;1.4193548
31.9937;360.47431;1.4032258
31.9938;365.21739;1.4092742
31.9939;369.16996;1.4294355
31.994;372.13439;1.3447581
31.9941;373.12253;1.3891129
31.9942;374.11067;1.4153226
31.9943;374.11067;1.3991935
31.9944;373.12253;1.391129
31.9945;371.34387;1.4193548
31.9946;368.57708;1.4072581
31.9947;366.40316;1.4092742
31.9948;363.43874;1.4294355
31.9949;360.07905;1.3991935
31.995;354.94071;1.3790323
31.9951;349.60474;1.3689516
31.9952;343.47826;1.2842742
31.9953;341.10672;1.4173387
31.9954;336.36364;1.4032258
31.9955;331.62055;1.4233871
31.9956;326.28458;1.3729839
31.9957;321.14625;1.4092742
31.9958;316.40316;1.4173387
31.9959;311.66008;1.483871
31.996;305.73123;1.4395161
31.9961;305.33597;1.4737903
31.9962;304.94071;1.4879032
31.9963;305.13834;1.5
31.9964;325.29644;1.641129
31.9965;333.20158;1.6391129
31.9966;339.32806;1.6048387
31.9967;345.8498;1.608871
31.9968;351.58103;1.6028226
31.9969;357.31225;1.6209677
31.997;361.85771;1.608871
31.9971;366.60079;1.5887097
31.9972;369.96047;1.6169355
31.9973;372.33202;1.5705645
31.9974;374.11067;1.5766129
31.9975;375.6917;1.6028226
31.9976;376.28458;1.6008065
31.9977;376.08696;1.5967742
31.9978;374.90119;1.5423387
31.9979;374.11067;1.5887097
31.998;371.34387;1.5564516
31.9981;368.7747;1.5806452
31.9982;365.81028;1.5887097
31.9983;362.25296;1.5383065
31.9984;358.49802;1.5745968
31.9985;352.17391;1.5967742
31.9986;347.03557;1.5645161
31.9987;343.47826;1.5665323
31.9988;338.53755;1.5665323
31.9989;333.00395;1.5645161
31.999;328.06324;1.5866935
31.9991;321.73913;1.5483871
31.9992;316.99605;1.578629
31.9993;310.86957;1.5483871
31.9994;307.31225;1.5705645
31.9995;307.70751;1.4919355
31.9996;307.70751;1.4879032
31.9997;357.31225;0.096774194
31.9998;329.24901;1.375
31.9999;335.96838;1.421371
32;342.49012;1.4032258
32.0001;349.01186;1.3205645
32.0002;355.33597;1.4012097
32.0003;360.67194;1.3870968
32.0004;363.63636;1.4415323
32.0005;369.56522;1.3931452
32.0006;374.3083;1.391129
32.0007;376.87747;1.4072581
32.0008;376.67984;1.1350806
32.0009;377.66798;1.3205645
32.001;377.47036;1.4072581
32.0011;375.6917;1.375
32.0012;374.3083;1.3770161
32.0013;371.93676;1.3528226
32.0014;369.16996;1.3810484
32.0015;365.41502;1.3104839
32.0016;360.67194;1.3508065
32.0017;355.73123;1.3266129
32.0018;351.97628;1.3346774
32.0019;347.03557;1.358871
32.002;342.09486;1.3145161
32.0021;337.35178;1.3568548
32.0022;332.6087;1.3487903
32.0023;328.06324;1.3346774
32.0024;322.52964;1.3467742
32.0025;317.78656;1.3427419
32.0026;312.64822;1.3205645
32.0027;306.917;1.3487903
32.0028;304.74308;1.391129
32.0029;304.1502;1.421371
32.003;304.1502;1.4294355
32.0031;323.51779;1.8387097
32.0032;331.62055;1.5483871
32.0033;337.74704;1.5141129
32.0034;343.47826;1.5483871
32.0035;349.80237;1.5584677
32.0036;355.13834;1.5181452
32.0037;359.68379;1.5060484
32.0038;362.84585;1.5342742
32.0039;366.99605;1.5725806
32.004;369.36759;1.4979839
32.0041;370.75099;1.5524194
32.0042;371.93676;1.5383065
32.0043;372.33202;1.5080645
32.0044;371.5415;1.5362903
32.0045;370.55336;1.5241935
32.0046;368.37945;1.5423387
32.0047;366.60079;1.5705645
32.0048;364.42688;1.5060484
32.0049;360.67194;1.5907258
32.005;356.12648;1.5766129
32.0051;352.17391;1.4818548
32.0052;347.82609;1.5181452
32.0053;343.47826;1.5987903
32.0054;338.93281;1.5201613
32.0055;333.59684;1.516129
32.0056;328.26087;1.5342742
32.0057;323.12253;1.516129
32.0058;317.19368;1.5282258
32.0059;311.85771;1.5625
32.006;305.92885;1.5040323
32.0061;303.95257;1.4758065
32.0062;303.55731;1.4435484
32.0063;302.96443;1.4314516
32.0064;321.73913;1.2620968
32.0065;328.85375;1.358871
32.0066;336.56126;1.3225806
32.0067;342.49012;1.375
32.0068;348.81423;1.3366935
32.0069;355.13834;1.3366935
32.007;360.27668;1.3346774
32.0071;364.82213;1.328629
32.0072;368.7747;1.3649194
32.0073;372.33202;1.3548387
32.0074;375.09881;1.3528226
32.0075;376.48221;1.3508065
32.0076;377.47036;1.3346774
32.0077;378.06324;1.3810484
32.0078;376.87747;1.3608871
32.0079;374.90119;1.3830645
32.008;372.72727;1.3629032
32.0081;369.76285;1.3528226
32.0082;366.00791;1.3931452
32.0083;361.46245;1.391129
32.0084;355.73123;1.4012097
32.0085;350.59289;1.3487903
32.0086;345.45455;1.3729839
32.0087;341.50198;1.4092742
32.0088;336.16601;1.3891129
32.0089;332.01581;1.3528226
32.009;326.87747;1.4052419
32.0091;321.14625;1.3850806
32.0092;316.99605;1.3608871
32.0093;310.47431;1.3991935
32.0094;307.31225;1.3870968
32.0095;306.917;1.4314516
32.0096;308.3004;1.4375
32.0097;308.10277;1.4697581
32.0098;328.26087;1.6270161
32.0099;336.16601;1.5907258
32.01;341.89723;1.5987903
32.0101;348.81423;1.5564516
32.0102;355.13834;1.5645161
32.0103;360.27668;1.5967742
32.0104;363.63636;1.5282258
32.0105;367.78656;1.5403226
32.0106;373.12253;1.5322581
32.0107;374.3083;1.5564516
32.0108;375.09881;1.7600806
32.0109;375.49407;1.6673387
32.011;375.09881;1.5120968
32.0111;374.11067;1.5705645
32.0112;372.33202;1.5987903
32.0113;370.35573;1.6028226
32.0114;367.58893;1.5907258
32.0115;365.41502;1.5806452
32.0116;361.66008;1.5584677
32.0117;356.917;1.5866935
32.0118;353.35968;1.5907258
32.0119;349.40711;1.6108871
32.012;344.86166;1.5987903
32.0121;339.92095;1.608871
32.0122;335.37549;1.5927419
32.0123;330.23715;1.6129032
32.0124;324.90119;1.6370968
32.0125;319.96047;1.6028226
32.0126;314.03162;1.5846774
32.0127;308.49802;1.6370968
32.0128;304.34783;1.5866935
32.0129;303.95257;1.5443548
32.013;303.35968;1.5201613
32.0131;311.85771;1.328629
32.0132;327.66798;1.3870968
32.0133;334.38735;1.4092742
32.0134;341.10672;1.4092742
32.0135;348.41897;1.3306452
32.0136;353.16206;1.4274194
32.0137;358.10277;1.4173387
32.0138;362.25296;1.4072581
32.0139;366.40316;1.4193548
32.014;369.16996;1.4112903
32.0141;371.5415;1.3870968
32.0142;372.9249;1.4314516
32.0143;374.50593;1.4254032
32.0144;373.91304;1.4314516
32.0145;373.12253;1.4294355
32.0146;370.75099;1.4395161
32.0147;368.57708;1.3971774
32.0148;366.60079;1.4314516
32.0149;362.05534;1.4254032
32.015;357.11462;1.3850806
32.0151;353.16206;1.4415323
32.0152;347.43083;1.3649194
32.0153;342.49012;1.4193548
32.0154;337.94466;1.4032258
32.0155;333.20158;1.3951613
32.0156;327.66798;1.3669355
32.0157;322.52964;1.4072581
32.0158;317.3913;1.4354839
32.0159;311.46245;1.4435484
32.016;306.71937;1.4052419
32.0161;302.96443;1.4314516
32.0162;303.95257;1.5080645
32.0163;303.16206;1.5181452
32.0164;326.28458;1.4254032
32.0165;328.85375;1.6370968
32.0166;336.56126;1.6350806
32.0167;343.67589;1.6512097
32.0168;350.39526;1.6391129
32.0169;356.32411;1.6471774
32.017;361.46245;1.6229839
32.0171;365.81028;1.578629
32.0172;370.1581;1.6572581
32.0173;372.9249;1.6532258
32.0174;374.90119;1.6008065
32.0175;376.08696;1.5846774
32.0176;375.88933;1.5907258
32.0177;376.48221;1.6108871
32.0178;375.49407;1.5604839
32.0179;374.3083;1.5705645
32.018;372.33202;1.5927419
32.0181;369.16996;1.5907258
32.0182;366.20553;1.5725806
32.0183;362.45059;1.5241935
32.0184;356.71937;1.5504032
32.0185;351.77866;1.5504032
32.0186;347.82609;1.5544355
32.0187;343.87352;1.5645161
32.0188;339.52569;1.5887097
32.0189;335.37549;1.5745968
32.019;329.8419;1.5846774
32.0191;325.09881;1.5443548
32.0192;319.76285;1.5725806
32.0193;314.62451;1.6008065
32.0194;308.49802;1.5665323
32.0195;309.09091;1.5120968
32.0196;308.49802;1.4737903
32.0197;309.09091;1.5443548
32.0198;325.29644;1.2983871
32.0199;333.20158;1.3568548
32.02;340.11858;1.375
32.0201;345.65217;1.358871
32.0202;351.3834;1.296371
32.0203;358.49802;1.483871
32.0204;362.84585;1.4778226
32.0205;366.40316;1.3830645
32.0206;371.34387;1.3487903
32.0207;374.3083;1.4596774
32.0208;374.70356;1.2177419
32.0209;375.88933;1.1471774
32.021;376.67984;1.4375
32.0211;375.49407;1.3709677
32.0212;375.09881;1.3870968
32.0213;373.51779;1.3770161
32.0214;370.35573;1.3709677
32.0215;367.78656;1.3608871
32.0216;363.63636;1.3548387
32.0217;359.28854;1.3629032
32.0218;354.74308;1.3568548
32.0219;349.40711;1.358871
32.022;344.4664;1.3387097
32.0221;339.92095;1.3326613
32.0222;333.99209;1.3487903
32.0223;329.64427;1.2903226
32.0224;324.3083;1.3145161
32.0225;318.57708;1.2862903
32.0226;313.83399;1.358871
32.0227;308.10277;1.3508065
32.0228;303.16206;1.3568548
32.0229;303.35968;1.4012097
32.023;302.7668;1.3568548
32.0231;302.56917;1.4052419
32.0232;326.67984;1.6673387
32.0233;333.79447;1.5443548
32.0234;341.10672;1.5302419
32.0235;347.62846;1.5403226
32.0236;353.75494;1.5564516
32.0237;359.48617;1.5604839
32.0238;363.43874;1.5564516
32.0239;367.3913;1.5846774
32.024;369.96047;1.5282258
32.0241;371.5415;1.5040323
32.0242;373.12253;1.5604839
32.0243;372.52964;1.5403226
32.0244;372.33202;1.5403226
32.0245;371.14625;1.4717742
32.0246;369.56522;1.483871
32.0247;366.79842;1.5665323
32.0248;365.01976;1.5020161
32.0249;361.46245;1.5887097
32.025;356.917;1.5383065
32.0251;352.96443;1.4778226
32.0252;348.41897;1.5221774
32.0253;343.47826;1.5221774
32.0254;340.31621;1.5564516
32.0255;334.78261;1.5887097
32.0256;330.23715;1.5625
32.0257;324.90119;1.546371
32.0258;320.35573;1.5302419
32.0259;315.41502;1.578629
32.026;309.28854;1.516129
32.0261;305.33597;1.5221774
32.0262;305.5336;1.4697581
32.0263;304.74308;1.4556452
32.0264;320.55336;1.3608871
32.0265;328.4585;1.2862903
32.0266;334.58498;1.3024194
32.0267;341.30435;1.3467742
32.0268;347.43083;1.2741935
32.0269;353.16206;1.3064516
32.027;358.49802;1.3104839
32.0271;363.83399;1.3326613
32.0272;367.98419;1.3629032
32.0273;370.35573;1.3306452
32.0274;373.91304;1.3326613
32.0275;375.49407;1.3024194
32.0276;376.28458;1.3225806
32.0277;376.87747;1.3709677
32.0278;376.48221;1.3931452
32.0279;376.28458;1.3104839
32.028;374.90119;1.3387097
32.0281;372.13439;1.3649194
32.0282;370.94862;1.3850806
32.0283;365.21739;1.375
32.0284;361.06719;1.4233871
32.0285;354.74308;1.358871
32.0286;349.40711;1.3669355
32.0287;345.25692;1.4173387
32.0288;339.92095;1.4133065
32.0289;335.37549;1.2883065
32.029;329.64427;1.3608871
32.0291;324.50593;1.3790323
32.0292;318.97233;1.3387097
32.0293;313.43874;1.3790323
32.0294;309.09091;1.4899194
32.0295;307.90514;1.4435484
32.0296;308.10277;1.4254032
32.0297;308.10277;1.4233871
32.0298;324.90119;1.7580645
32.0299;333.20158;1.5524194
32.03;339.92095;1.5725806
32.0301;346.04743;1.5806452
32.0302;353.55731;1.5685484
32.0303;359.68379;1.6129032
32.0304;364.03162;1.5483871
32.0305;367.3913;1.5120968
32.0306;373.32016;1.6068548
32.0307;375.29644;1.5383065
32.0308;376.48221;1.6572581
32.0309;377.47036;1.7741935
32.031;376.67984;1.5504032
32.0311;376.28458;1.5403226
32.0312;373.91304;1.6350806
32.0313;371.5415;1.5564516
32.0314;370.1581;1.546371
32.0315;367.19368;1.5625
32.0316;362.84585;1.5483871
32.0317;358.89328;1.6512097
32.0318;354.74308;1.6048387
32.0319;350;1.5443548
32.032;345.8498;1.5665323
32.0321;341.10672;1.5887097
32.0322;336.36364;1.5967742
32.0323;332.21344;1.6149194
32.0324;326.87747;1.6290323
32.0325;322.33202;1.5987903
32.0326;317.3913;1.6391129
32.0327;311.26482;1.6391129
32.0328;305.73123;1.6129032
32.0329;305.13834;1.5584677
32.033;304.54545;1.5241935
32.0331;303.95257;1.5302419
32.0332;327.0751;1.4193548
32.0333;333.39921;1.4314516
32.0334;339.32806;1.3689516
32.0335;345.65217;1.3991935
32.0336;351.77866;1.4294355
32.0337;356.917;1.3971774
32.0338;361.26482;1.3971774
32.0339;365.41502;1.3427419
32.034;367.98419;1.3810484
32.0341;370.75099;1.4032258
32.0342;372.13439;1.3951613
32.0343;372.9249;1.3971774
32.0344;372.9249;1.4052419
32.0345;372.33202;1.4233871
32.0346;371.14625;1.4274194
32.0347;369.56522;1.4193548
32.0348;367.58893;1.4254032
32.0349;365.01976;1.4435484
32.035;360.86957;1.4032258
32.0351;355.73123;1.4354839
32.0352;351.3834;1.4798387
32.0353;346.04743;1.4254032
32.0354;341.50198;1.3689516
32.0355;336.56126;1.4072581
32.0356;330.63241;1.4092742
32.0357;325.29644;1.4415323
32.0358;319.76285;1.4153226
32.0359;314.62451;1.3709677
32.036;308.89328;1.3991935
32.0361;304.54545;1.3185484
32.0362;304.34783;1.4778226
32.0363;303.55731;1.4778226
32.0364;303.95257;1.5262097
32.0365;326.28458;1.6310484
32.0366;333.99209;1.6129032
32.0367;340.51383;1.641129
32.0368;347.43083;1.6431452
32.0369;353.95257;1.6270161
32.037;359.88142;1.625
32.0371;365.41502;1.6149194
32.0372;370.1581;1.6754032
32.0373;373.32016;1.641129
32.0374;375.29644;1.6169355
32.0375;377.47036;1.5826613
32.0376;377.86561;1.6048387
32.0377;378.65613;1.6350806
32.0378;377.66798;1.5826613
32.0379;375.6917;1.5866935
32.038;373.91304;1.5524194
32.0381;371.14625;1.5483871
32.0382;367.78656;1.5745968
32.0383;364.22925;1.5282258
32.0384;359.68379;1.516129
32.0385;354.94071;1.5322581
32.0386;350;1.5967742
32.0387;345.05929;1.5705645
32.0388;341.30435;1.5322581
32.0389;335.77075;1.5403226
32.039;331.42292;1.5927419
32.0391;326.48221;1.5745968
32.0392;321.93676;1.6471774
32.0393;317.19368;1.5685484
32.0394;311.66008;1.5725806
32.0395;309.09091;1.516129
32.0396;310.27668;1.5524194
32.0397;309.28854;1.5403226
32.0398;326.08696;1.3366935
32.0399;332.01581;1.358871
32.04;339.52569;1.3951613
32.0401;345.45455;1.3387097
32.0402;350.59289;1.4052419
32.0403;356.52174;1.3709677
32.0404;362.25296;1.3991935
32.0405;365.01976;1.3709677
32.0406;370.55336;1.4032258
32.0407;373.91304;1.4576613
32.0408;375.09881;1.3447581
32.0409;375.49407;1.1229839
32.041;376.08696;1.3407258
32.0411;376.48221;1.421371
32.0412;374.90119;1.3467742
32.0413;373.12253;1.3649194
32.0414;371.14625;1.3447581
32.0415;368.97233;1.3850806
32.0416;366.20553;1.358871
32.0417;361.85771;1.3991935
32.0418;357.11462;1.3528226
32.0419;352.56917;1.3427419
32.042;347.62846;1.3508065
32.0421;342.88538;1.3528226
32.0422;337.74704;1.3709677
32.0423;332.80632;1.3487903
32.0424;327.0751;1.3165323
32.0425;321.93676;1.3467742
32.0426;316.00791;1.3205645
32.0427;310.67194;1.3346774
32.0428;305.13834;1.3245968
32.0429;303.95257;1.3467742
32.043;302.96443;1.4133065
32.0431;302.96443;1.4254032
32.0432;324.11067;1.5967742
32.0433;332.21344;1.5201613
32.0434;338.73518;1.5060484
32.0435;344.86166;1.5403226
32.0436;351.77866;1.5544355
32.0437;357.50988;1.5826613
32.0438;362.64822;1.5705645
32.0439;366.40316;1.5604839
32.044;369.96047;1.5181452
32.0441;372.9249;1.5625
32.0442;373.32016;1.5423387
32.0443;374.3083;1.5383065
32.0444;373.71542;1.5201613
32.0445;372.9249;1.5322581
32.0446;370.94862;1.5322581
32.0447;368.7747;1.5060484
32.0448;366.79842;1.5201613
32.0449;363.63636;1.5120968
32.045;359.48617;1.5241935
32.0451;354.74308;1.5322581
32.0452;349.80237;1.5322581
32.0453;345.8498;1.5564516
32.0454;340.90909;1.5564516
32.0455;335.96838;1.5141129
32.0456;331.02767;1.5362903
32.0457;326.28458;1.5423387
32.0458;320.94862;1.5181452
32.0459;315.81028;1.5100806
32.046;311.06719;1.5483871
32.0461;305.92885;1.6209677
32.0462;305.92885;1.5141129
32.0463;305.13834;1.4596774
32.0464;305.33597;1.4495968
32.0465;326.48221;1.3225806
32.0466;333.79447;1.3487903
32.0467;340.31621;1.3709677
32.0468;345.8498;1.328629
32.0469;351.58103;1.3165323
32.047;357.11462;1.3487903
32.0471;362.25296;1.3387097
32.0472;366.20553;1.3165323
32.0473;369.36759;1.3044355
32.0474;372.52964;1.296371
32.0475;374.3083;1.3185484
32.0476;375.09881;1.3649194
32.0477;376.28458;1.3709677
32.0478;375.29644;1.3508065
32.0479;375.49407;1.3346774
32.048;373.71542;1.3548387
32.0481;371.73913;1.3689516
32.0482;369.16996;1.4233871
32.0483;366.00791;1.4072581
32.0484;362.64822;1.4092742
32.0485;357.50988;1.4072581
32.0486;352.17391;1.3427419
32.0487;347.2332;1.3810484
32.0488;343.47826;1.3830645
32.0489;337.54941;1.3870968
32.049;332.6087;1.3729839
32.0491;326.67984;1.4193548
32.0492;321.5415;1.3850806
32.0493;315.21739;1.3608871
32.0494;310.27668;1.3508065
32.0495;307.11462;1.3830645
32.0496;307.70751;1.4112903
32.0497;307.50988;1.4637097
32.0498;311.46245;1.546371
32.0499;329.8419;1.5806452
32.05;335.96838;1.5725806
32.0501;343.28063;1.5504032
32.0502;349.40711;1.5907258
32.0503;354.74308;1.578629
32.0504;360.67194;1.5907258
32.0505;364.22925;1.5645161
32.0506;370.35573;1.5826613
32.0507;374.50593;1.578629
32.0508;376.08696;1.625
32.0509;377.66798;1.8044355
32.051;377.66798;1.5483871
32.0511;376.87747;1.5665323
32.0512;375.29644;1.6391129
32.0513;373.91304;1.5645161
32.0514;371.14625;1.5584677
32.0515;368.97233;1.5927419
32.0516;365.41502;1.5766129
32.0517;360.07905;1.5866935
32.0518;355.92885;1.5766129
32.0519;351.77866;1.578629
32.052;346.83794;1.5584677
32.0521;342.49012;1.6633065
32.0522;337.35178;1.6451613
32.0523;332.21344;1.5866935
32.0524;327.86561;1.5443548
32.0525;322.33202;1.5947581
32.0526;317.3913;1.6491935
32.0527;312.84585;1.6330645
32.0528;306.917;1.625
32.0529;305.13834;1.6149194
32.053;304.94071;1.5604839
32.0531;304.34783;1.5544355
32.0532;323.32016;1.4637097
32.0533;331.81818;1.4254032
32.0534;338.33992;1.3971774
32.0535;344.07115;1.421371
32.0536;350;1.4354839
32.0537;355.92885;1.4516129
32.0538;360.07905;1.3205645
32.0539;363.24111;1.3689516
32.054;367.19368;1.4112903
32.0541;369.56522;1.4254032
32.0542;371.34387;1.4092742
32.0543;371.93676;1.3790323
32.0544;372.13439;1.3548387
32.0545;372.13439;1.4233871
32.0546;370.75099;1.4233871
32.0547;368.57708;1.4415323
32.0548;366.79842;1.3850806
32.0549;364.22925;1.4274194
32.055;361.26482;1.4112903
32.0551;356.52174;1.4395161
32.0552;352.37154;1.4899194
32.0553;348.22134;1.4314516
32.0554;343.67589;1.4173387
32.0555;339.13043;1.4052419
32.0556;333.99209;1.3850806
32.0557;328.4585;1.4254032
32.0558;323.12253;1.4072581
32.0559;317.19368;1.3709677
32.056;311.46245;1.4092742
32.0561;305.5336;1.4112903
32.0562;304.34783;1.4737903
32.0563;303.95257;1.4576613
32.0564;303.55731;1.4899194
32.0565;322.33202;1.6310484
32.0566;330.23715;1.6108871
32.0567;337.15415;1.6330645
32.0568;343.28063;1.6129032
32.0569;350;1.6270161
32.057;356.12648;1.6310484
32.0571;361.46245;1.6350806
32.0572;367.19368;1.6129032
32.0573;370.1581;1.6370968
32.0574;373.51779;1.5907258
32.0575;376.87747;1.6532258
32.0576;377.66798;1.6149194
32.0577;379.44664;1.6612903
32.0578;378.65613;1.6068548
32.0579;377.66798;1.5826613
32.058;375.49407;1.5725806
32.0581;373.12253;1.6028226
32.0582;370.35573;1.5987903
32.0583;366.40316;1.5080645
32.0584;361.66008;1.5221774
32.0585;357.31225;1.5201613
32.0586;350.98814;1.5625
32.0587;346.64032;1.5584677
32.0588;342.09486;1.5080645
32.0589;336.56126;1.5
32.059;331.62055;1.5625
32.0591;326.67984;1.5524194
32.0592;322.33202;1.5524194
32.0593;316.99605;1.5564516
32.0594;311.26482;1.5362903
32.0595;307.31225;1.5403226
32.0596;308.3004;1.5604839
32.0597;309.48617;1.546371
32.0598;309.28854;1.4979839
32.0599;329.05138;1.3145161
32.06;336.95652;1.4153226
32.0601;342.68775;1.3971774
32.0602;350.59289;1.4435484
32.0603;356.32411;1.4153226
32.0604;360.86957;1.3346774
32.0605;363.83399;1.4112903
32.0606;368.57708;1.3689516
32.0607;372.52964;1.3991935
32.0608;374.3083;1.3991935
32.0609;375.09881;1.1552419
32.061;374.70356;1.2641129
32.0611;375.49407;1.3548387
32.0612;373.91304;1.3810484
32.0613;373.12253;1.3467742
32.0614;370.1581;1.2741935
32.0615;367.78656;1.3629032
32.0616;365.41502;1.3548387
32.0617;361.06719;1.3951613
32.0618;357.70751;1.4133065
32.0619;352.96443;1.3830645
32.062;349.40711;1.3729839
32.0621;343.87352;1.358871
32.0622;340.11858;1.3669355
32.0623;335.57312;1.3366935
32.0624;330.23715;1.3407258
32.0625;324.90119;1.3387097
32.0626;318.7747;1.3447581
32.0627;313.83399;1.3266129
32.0628;307.70751;1.3165323
32.0629;303.95257;1.358871
32.063;303.16206;1.3850806
32.0631;302.56917;1.4032258
32.0632;372.13439;2.8548387
32.0633;328.26087;1.5282258
32.0634;334.78261;1.4737903
32.0635;340.90909;1.5745968
32.0636;347.82609;1.5
32.0637;353.95257;1.5322581
32.0638;359.09091;1.5282258
32.0639;362.84585;1.5262097
32.064;367.19368;1.5221774
32.0641;370.1581;1.5544355
32.0642;372.33202;1.6008065
32.0643;373.71542;1.5322581
32.0644;374.50593;1.5584677
32.0645;374.11067;1.5443548
32.0646;373.32016;1.5766129
32.0647;370.94862;1.5725806
32.0648;368.37945;1.5282258
32.0649;365.61265;1.5
32.065;361.46245;1.5362903
32.0651;356.52174;1.5040323
32.0652;352.7668;1.5544355
32.0653;347.62846;1.5322581
32.0654;342.88538;1.5080645
32.0655;337.74704;1.5020161
32.0656;332.21344;1.5181452
32.0657;327.66798;1.483871
32.0658;322.13439;1.5483871
32.0659;316.60079;1.5201613
32.066;311.66008;1.5201613
32.0661;306.71937;1.5403226
32.0662;304.34783;1.5100806
32.0663;304.1502;1.4092742
32.0664;304.74308;1.4879032
32.0665;323.51779;1.3125
32.0666;331.02767;1.3729839
32.0667;338.14229;1.3709677
32.0668;344.4664;1.3387097
32.0669;350.98814;1.3306452
32.067;356.71937;1.3326613
32.0671;361.66008;1.3407258
32.0672;366.20553;1.3366935
32.0673;369.96047;1.2983871
32.0674;372.72727;1.2802419
32.0675;374.3083;1.3608871
32.0676;375.6917;1.2983871
32.0677;376.28458;1.3629032
32.0678;376.08696;1.3084677
32.0679;374.90119;1.3467742
32.068;374.3083;1.391129
32.0681;372.33202;1.3528226
32.0682;368.7747;1.3850806
32.0683;365.81028;1.3790323
32.0684;362.25296;1.3931452
32.0685;358.10277;1.3991935
32.0686;352.7668;1.4375
32.0687;348.41897;1.3709677
32.0688;344.07115;1.4012097
32.0689;339.52569;1.4354839
32.069;335.77075;1.3830645
32.0691;329.8419;1.4133065
32.0692;325.29644;1.3850806
32.0693;318.97233;1.3548387
32.0694;313.83399;1.3790323
32.0695;308.3004;1.3830645
32.0696;308.3004;1.4455645
32.0697;308.3004;1.4274194
32.0698;308.49802;1.4052419
32.0699;327.0751;1.6370968
32.07;334.58498;1.5221774
32.0701;340.71146;1.5564516
32.0702;346.64032;1.5483871
32.0703;352.96443;1.5745968
32.0704;359.09091;1.5524194
32.0705;362.45059;1.5221774
32.0706;367.19368;1.5625
32.0707;372.13439;1.5524194
32.0708;374.70356;1.5
32.0709;376.67984;1.7883065
32.071;377.0751;1.6955645
32.0711;377.47036;1.5685484
32.0712;376.67984;1.6310484
32.0713;375.09881;1.5766129
32.0714;373.71542;1.5766129
32.0715;370.55336;1.6209677
32.0716;367.78656;1.5524194
32.0717;362.64822;1.6532258
32.0718;358.69565;1.5826613
32.0719;354.54545;1.5987903
32.072;349.60474;1.5383065
32.0721;344.26877;1.6008065
32.0722;339.52569;1.6008065
32.0723;334.18972;1.5665323
32.0724;329.64427;1.5866935
32.0725;324.3083;1.5866935
32.0726;318.97233;1.6370968
32.0727;314.03162;1.6209677
32.0728;308.10277;1.5887097
32.0729;304.54545;1.5766129
32.073;304.34783;1.5645161
32.0731;303.95257;1.5685484
32.0732;306.12648;1.4959677
32.0733;329.44664;1.4092742
32.0734;336.56126;1.4677419
32.0735;343.28063;1.4455645
32.0736;349.20949;1.4294355
32.0737;355.13834;1.4475806
32.0738;360.27668;1.3991935
32.0739;363.83399;1.4072581
32.074;367.19368;1.3790323
32.0741;369.96047;1.391129
32.0742;371.5415;1.4012097
32.0743;372.52964;1.3850806
32.0744;373.12253;1.4153226
32.0745;372.52964;1.3487903
32.0746;371.14625;1.3850806
32.0747;369.76285;1.4354839
32.0748;367.3913;1.4012097
32.0749;365.41502;1.4495968
32.075;362.25296;1.4596774
32.0751;356.917;1.3850806
32.0752;352.96443;1.4395161
32.0753;349.20949;1.4173387
32.0754;344.26877;1.4375
32.0755;340.51383;1.4254032
32.0756;336.16601;1.4314516
32.0757;330.83004;1.4193548
32.0758;325.49407;1.4112903
32.0759;320.75099;1.4193548
32.076;314.62451;1.4354839
32.0761;309.28854;1.4032258
32.0762;304.74308;1.4455645
32.0763;305.13834;1.483871
32.0764;304.1502;1.4737903
32.0765;321.73913;1.6754032
32.0766;328.65613;1.608871
32.0767;335.77075;1.5967742
32.0768;341.50198;1.5927419
32.0769;348.02372;1.608871
32.077;354.54545;1.6451613
32.0771;359.48617;1.6189516
32.0772;364.62451;1.5826613
32.0773;369.16996;1.6209677
32.0774;372.13439;1.6532258
32.0775;374.3083;1.5947581
32.0776;376.28458;1.6028226
32.0777;377.66798;1.6491935
32.0778;378.65613;1.6229839
32.0779;378.26087;1.6028226
32.078;377.27273;1.6068548
32.0781;375.09881;1.6129032
32.0782;372.52964;1.578629
32.0783;369.16996;1.5322581
32.0784;364.82213;1.5443548
32.0785;360.47431;1.5584677
32.0786;354.54545;1.5443548
32.0787;349.40711;1.6008065
32.0788;344.4664;1.5423387
32.0789;339.52569;1.5141129
32.079;334.18972;1.5403226
32.0791;329.05138;1.5483871
32.0792;323.51779;1.546371
32.0793;318.7747;1.5423387
32.0794;313.24111;1.5766129
32.0795;308.89328;1.5967742
32.0796;307.31225;1.5141129
32.0797;308.69565;1.5282258
32.0798;308.49802;1.4879032
