20	74.000000 	 0.000000 	 0.783863 	 0.783863 
20,1	72.000000 	 0.011198 	 0.772665 	 0.783863 
20,2	74.000000 	 0.022396 	 0.761467 	 0.783863 
20,3	76.000000 	 0.033594 	 0.750269 	 0.783863 
20,4	78.000000 	 0.033594 	 0.761467 	 0.795061 
20,5	80.000000 	 0.783863 	 0.000000 	 0.783863 
20,6	82.000000 	 -0.011198 	 0.795061 	 0.783863 
20,7	80.000000 	 -0.044792 	 0.828655 	 0.783863 
20,8	78.000000 	 -0.044792 	 0.828655 	 0.783863 
20,9	74.000000 	 0.000000 	 0.783863 	 0.783863 
21	76.000000 	 0.011198 	 0.772665 	 0.783863 
21,1	78.000000 	 0.011198 	 0.772665 	 0.783863 
21,2	78.000000 	 0.022396 	 0.761467 	 0.783863 
21,3	80.000000 	 -0.022396 	 0.806259 	 0.783863 
21,4	78.000000 	 0.380734 	 0.403130 	 0.783863 
21,5	80.000000 	 -0.022396 	 0.806259 	 0.783863 
21,6	76.000000 	 -0.022396 	 0.806259 	 0.783863 
21,7	78.000000 	 0.044792 	 0.739071 	 0.783863 
21,8	80.000000 	 -0.011198 	 0.795061 	 0.783863 
21,9	78.000000 	 -0.022396 	 0.806259 	 0.783863 
22	76.000000 	 -0.011198 	 0.806259 	 0.795061 
22,1	78.000000 	 -0.011198 	 0.795061 	 0.783863 
22,2	80.000000 	 -0.011198 	 0.795061 	 0.783863 
22,3	78.000000 	 -0.022396 	 0.806259 	 0.783863 
22,4	76.000000 	 0.783863 	 0.000000 	 0.783863 
22,5	80.000000 	 -0.011198 	 0.795061 	 0.783863 
22,6	82.000000 	 -0.022396 	 0.806259 	 0.783863 
22,7	84.000000 	 -0.055990 	 0.839854 	 0.783863 
22,8	82.000000 	 -0.067188 	 0.851052 	 0.783863 
22,9	80.000000 	 -0.078386 	 0.862250 	 0.783863 
23	78.000000 	 -0.044792 	 0.828655 	 0.783863 
23,1	80.000000 	 0.783863 	 0.000000 	 0.783863 
23,2	82.000000 	 -0.022396 	 0.806259 	 0.783863 
23,3	84.000000 	 -0.044792 	 0.828655 	 0.783863 
23,4	84.000000 	 -0.089584 	 0.873448 	 0.783863 
23,5	82.000000 	 -0.011198 	 0.873448 	 0.862250 
23,6	84.000000 	 0.212763 	 0.851052 	 1.063814 
23,7	86.000000 	 0.414328 	 0.862250 	 1.276577 
23,8	88.000000 	 0.548704 	 0.873448 	 1.422152 
23,9	90.000000 	 0.526308 	 0.895844 	 1.422152 
24	92.000000 	 0.492714 	 0.918240 	 1.410954 
24,1	94.000000 	 0.335941 	 0.940636 	 1.276577 
24,2	96.000000 	 0.179169 	 0.963032 	 1.142201 
24,3	100.000000 	 0.100782 	 1.007824 	 1.108607 
24,4	100.000000 	 0.067188 	 1.030220 	 1.097409 
24,5	100.000000 	 0.055990 	 1.041418 	 1.097409 
24,6	100.000000 	 0.011198 	 1.030220 	 1.041418 
24,7	98.000000 	 -0.156773 	 1.041418 	 0.884646 
24,8	96.000000 	 -0.156773 	 1.019022 	 0.862250 
24,9	94.000000 	 -0.134377 	 1.007824 	 0.873448 
25	92.000000 	 0.022396 	 0.963032 	 0.985428 
25,1	94.000000 	 0.100782 	 0.951834 	 1.052616 
25,2	96.000000 	 0.089584 	 0.963032 	 1.052616 
25,3	98.000000 	 0.067188 	 0.974230 	 1.041418 
25,4	100.000000 	 0.055990 	 0.996626 	 1.052616 
25,5	100.000000 	 0.033594 	 1.019022 	 1.052616 
25,6	100.000000 	 0.011198 	 1.030220 	 1.041418 
25,7	100.000000 	 0.022396 	 1.030220 	 1.052616 
25,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
25,9	100.000000 	 0.022396 	 1.030220 	 1.052616 
26	100.000000 	 0.022396 	 1.030220 	 1.052616 
26,1	100.000000 	 0.022396 	 1.030220 	 1.052616 
26,2	100.000000 	 0.022396 	 1.030220 	 1.052616 
26,3	100.000000 	 0.022396 	 1.030220 	 1.052616 
26,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
26,5	100.000000 	 0.022396 	 1.030220 	 1.052616 
26,6	100.000000 	 0.022396 	 1.030220 	 1.052616 
26,7	100.000000 	 0.022396 	 1.030220 	 1.052616 
26,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
26,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
27	100.000000 	 0.022396 	 1.030220 	 1.052616 
27,1	100.000000 	 0.022396 	 1.030220 	 1.052616 
27,2	100.000000 	 0.011198 	 1.041418 	 1.052616 
27,3	100.000000 	 0.022396 	 1.030220 	 1.052616 
27,4	100.000000 	 0.022396 	 1.030220 	 1.052616 
27,5	100.000000 	 0.022396 	 1.030220 	 1.052616 
27,6	100.000000 	 0.011198 	 1.041418 	 1.052616 
27,7	100.000000 	 0.011198 	 1.041418 	 1.052616 
27,8	100.000000 	 0.022396 	 1.030220 	 1.052616 
27,9	100.000000 	 0.011198 	 1.041418 	 1.052616 
28	100.000000 	 0.022396 	 1.030220 	 1.052616 
28,1	100.000000 	 0.022396 	 1.030220 	 1.052616 
28,2	100.000000 	 0.022396 	 1.030220 	 1.052616 
28,3	100.000000 	 0.022396 	 1.030220 	 1.052616 
28,4	100.000000 	 0.011198 	 1.041418 	 1.052616 
28,5	100.000000 	 0.022396 	 1.030220 	 1.052616 
28,6	100.000000 	 0.011198 	 1.041418 	 1.052616 
28,7	100.000000 	 0.022396 	 1.030220 	 1.052616 
28,8	100.000000 	 0.011198 	 1.041418 	 1.052616 
